run_name,n_episodes,success_rate,success_rate_se,avg_steps,avg_steps_se,shortcut_frac,shortcut_frac_se,distance_mae_vs_true,distance_corr_vs_true,distance_mae_vs_graph,distance_corr_vs_graph,shortcut_success_rate,shortcut_success_rate_se,shortcut_avg_length,shortcut_avg_length_se,n_shortcuts_evaluated,t_collection,t_heuristic_training,t_heuristic_pruning,t_policy_training,t_add_shortcuts,t_evaluation
sweep_cd_srouts_ch5_s42,10,0.9,0.09486832980505137,278.2,50.04460232854511,0.6,0.15491933384829668,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,2.5908100605010986,0.14891743659973145,10837.655557870865
sweep_ct_cmd_ch5_s42,10,0.8,0.12649110640673517,368.5,7.895498013988027,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,1.157484531402588,0.0747368335723877,28294.719681978226
sweep_ct_cmd_nores_ch7_s42,10,0.8,0.12649110640673517,379.9,14.238016403667721,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,1.462447166442871,0.07486176490783691,32007.07793712616
sweep_ct_cmd_ucb100_ch6_s42,10,1.0,0.0,381.4,21.98898714255742,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,1.7811086177825928,0.07343792915344238,29453.205579042435
sweep_ct_cmd_ucb1_ch6_s42,10,0.8,0.12649110640673517,453.7,58.83688374556293,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,1.5224480628967285,0.07376432418823242,37884.90365982056
sweep_ct_cmd_unif_ch6_s42,10,1.0,0.0,375.8,5.860982094419938,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,1.5154507160186768,0.07699775695800781,29386.46556043625
sweep_ct_crl_ch5_s42,10,0.9,0.09486832980505137,439.7,57.91565706554086,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,1.1785812377929688,0.07374954223632812,33340.2934179306
sweep_ct_crl_nores_ch7_s42,10,1.0,0.0,383.7,6.784049921199971,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,1.4953367710113525,0.07461404800415039,30554.636003255844
sweep_ct_crl_ucb100_ch6_s42,10,0.8,0.12649110640673517,389.2,11.714947716485975,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,1.486079454421997,0.07353973388671875,30988.80584359169
sweep_ct_crl_ucb1_ch6_s42,10,1.0,0.0,383.7,6.784049921199971,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,1.484429121017456,0.07542777061462402,30558.806387901306
sweep_ct_crl_unif_ch6_s42,10,1.0,0.0,391.5,8.030843320875114,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,1.481950283050537,0.07575273513793945,33708.12588953972
sweep_ct_dsac_ch5_s42,10,0.9,0.09486832980505137,397.1,17.92295238576006,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,1.1844396591186523,0.07466983795166016,31492.386630296707
sweep_ct_dsac_nores_ch7_s42,10,0.8,0.12649110640673517,382.5,5.198824653494073,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,1.478057861328125,0.0746164321899414,34064.68395328522
sweep_ct_dsac_ucb100_ch6_s42,10,0.8,0.12649110640673517,464.1,55.29184187362343,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,1.420274257659912,0.07387018203735352,29271.791949272156
sweep_ct_dsac_ucb1_ch6_s42,10,0.8,0.12649110640673517,397.0,16.267896128401006,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,1.432321548461914,0.07429265975952148,31979.465051412582
sweep_ct_dsac_unif_ch6_s42,10,0.9,0.09486832980505137,397.8,19.29121849731403,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,1.4595632553100586,0.0737769603729248,30566.793142080307
sweep_ct_none_ch5_s42,10,0.9,0.09486832980505137,400.3,24.377608122573836,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,1.1877021789550781,0.07273411750793457,30882.67871761322
sweep_ct_pure_plan_ch5_s42,10,0.8,0.12649110640673517,438.3,59.72084132770476,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,1.1842472553253174,2.1457672119140625e-05,23406.603798389435
sweep_ct_routs_ch5_s42,10,1.0,0.0,375.3,6.526952666529083,0.2,0.1264911064067352,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,1.2770636081695557,0.07224750518798828,35412.991359233856
sweep_ct_sac_ch5_s42,10,0.9,0.09486832980505137,387.1,20.69806754264755,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,1.2338252067565918,0.07548046112060547,33085.947714567184
sweep_ct_sac_nores_ch7_s42,10,1.0,0.0,405.3,18.619613314996634,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,1.4107766151428223,0.07386636734008789,41103.64505004883
sweep_ct_sac_ucb100_ch6_s42,10,0.7,0.14491376746189438,397.1,13.11610545178035,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,1.47111177444458,0.07542181015014648,24143.310936927795
